id,content,time,retweets,favorites
283218253575233537,"Frohe Weihnachten:) //Merry christmas:)love and forgive. http://fb.me/1B7wvrseN ",06:31 - 24. Dec. 2012,235,236
282765042200481792,"Folge mir bei Instagram, mehr Bilder, mehr Eindrücke.//Follow me on Instagram, more images, more impressions.... http://fb.me/GLKh2qrA ",00:30 - 23. Dec. 2012,101,135
282592015408058370,"Auf der Couch entspannen :P Noch 2 Tage bis Weihnachten und noch 2 Tage die Chance auf den Gewinn beim... http://fb.me/A00N406Q ",13:02 - 22. Dec. 2012,99,136
282141586542981120,"Mit meiner Familie auf dem Weg ins Allgäu. 3 Tage noch bis Weihnachten:) //With my family on the way to... http://fb.me/yDcZ2jYQ ",07:12 - 21. Dec. 2012,108,161
281799101169938432,"Da ist as Ding...! Wie findet ihr mein etwas anderer Jahresrückblick?//Here it is...? How do you like my... http://fb.me/24AleKlaA ",08:31 - 20. Dec. 2012,209,252
281709101166260224,"Toller Abschluss 2012! ;-)//Great End 2012! ;-) http://fb.me/P1DYxg7R ",02:34 - 20. Dec. 2012,109,157
281355656928305153,"Glückwunsch an Marina L.Sie hat das Trikot aus der Sonderverlosung meines Adventskalenders gewonnen!Ein Bild... http://fb.me/1Pt0ZxYu6 ",03:09 - 19. Dec. 2012,47,93
281084737353809920,"...noch ein Heimspiel in 2012. Das wollen wir natürlich gewinnen.Freue mich auf das Spiel und Eure... http://fb.me/24ZdocrVx ",09:13 - 18. Dec. 2012,87,120
280743706540269570,"http://www.youtube.com/watch?v=wkPkvpn6IUY …Fighter - Coming Soon!STRENGTH. http://fb.me/10yD3wasC ",10:38 - 17. Dec. 2012,196,278
279213797032488960,"!!!Extra Chance für alle!!!Unter allen Teilnehmern bei meinem Adventskalender-Gewinnspiel bis zum 3. Advent... http://fb.me/1nNyqhkDI ",05:18 - 13. Dec. 2012,73,103
278499872322244610,"...da so viele Fragen über die Rangliste in meinem Adventskalenderspiel kamen, haben wir die Seite nun angepasst.... http://fb.me/1ONlTZVYt ",06:01 - 11. Dec. 2012,62,90
278163780461015040,"...zu Besuch in der Kinderklinik...! http://fb.me/2CfbgQRYV ",07:46 - 10. Dec. 2012,67,133
278159101027045376,"...und heute ist Türchen 10 dran!Es ist noch nicht zu spät mitzumachen und ein Treffen mit mir zu gewinnen...... http://fb.me/2iAsJItr4 ",07:27 - 10. Dec. 2012,49,91
277834128555130880,"Das 9. Türchen im Adventskalender nicht vergessen...!http://www.mario-goetze.com  http://fb.me/2sA2qj1Os ",09:56 - 9. Dec. 2012,60,85
276721395671638016,"Heute ist ja Nikolaus - wünsche Euch einen schönen Abend! Was war in eurem Stiefel?!http://www.mario-goetze.com/  http://fb.me/25bRubDKe ",08:14 - 6. Dec. 2012,83,128
276244545447030784,"Glückwunsch an die Jungs gestern! Top Leistung in der Champions League!Ab heute werden die Fragen im... http://fb.me/2yAe3wnfA ",00:40 - 5. Dec. 2012,84,121
274880676849926144,"Come On BVB!Strength.",06:20 - 1. Dec. 2012,479,257
274835272091439105,"1. Dezember - mein Adventskalender ist online:Das 1. Türchen ist aktiviert!... http://fb.me/xtsWvi9K ",03:20 - 1. Dec. 2012,58,90
274833576833449984,"1. Dezember - mein Adventskalender ist online:Das 1. Türchen ist aktiviert!... http://fb.me/1NcUgH6kY ",03:13 - 1. Dec. 2012,55,87
273101821495627778,"Ich bin verdammt Stolz Teil des #GS2squad zu sein! I am damn proud to be part of the #GS2squad pic.twitter.com/H4hCxxj6",08:32 - 26. Nov. 2012,497,739
272012841832308736,"Endlich ist der GS II Concept Schuh angekommen, kann gar nicht abwarten ihn zu spielen! STRENGTH #GS2Squad pic.twitter.com/AoP89DnL",08:24 - 23. Nov. 2012,717,1.131
270460069114687488,"Umarmung? :P Gegen Greuther Fürth. //Hug ? :P Against Greuther Fürth.Keep workin'. http://fb.me/1XbEq5kky ",01:34 - 19. Nov. 2012,82,114
269525992631054336,"Morgen geht es gegen Fürth! Ich freue mich! Heja BVB!Im Sommer habe ich Matthias Schweighöfer beim Dreh... http://fb.me/1Vq98HnX4 ",11:42 - 16. Nov. 2012,99,116
265861069145243648,"Wir sind bereit!//We´re ready!STRENGTH http://fb.me/2ldfqlfWk ",08:59 - 6. Nov. 2012,146,126
264338746550394880,"Morgen ist Bundesliga gegen VFB Stuttgart:) //Tomorrow is Bundesliga against VFB Stuttgart:)Faith. http://fb.me/w31rnO4G ",05:10 - 2. Nov. 2012,86,113
263635235462332416,"Einzug ins Achtelfinale! //Enter the last sixteen!Keep working. http://fb.me/1A84YYHJL ",06:35 - 31. Oct. 2012,81,108
263269133733486593,"DFB-Pokal in Aalen!Faith. http://fb.me/2kkyIoxPP ",06:20 - 30. Oct. 2012,67,103
262283062937784322,"Zurück nach Hause. Sieg im Schnee :P //Back home. Victory in the snow :PFaith. http://fb.me/110nHZskE ",13:02 - 27. Oct. 2012,109,133
261144956603867136,"Champions League Time agains Real Madrid!Faith! http://fb.me/1Xt700I8R ",09:39 - 24. Oct. 2012,176,126
259994969392168960,"Konnte leider nur zuschauen. Eine ganz bittere Niederlage müssen wir verdauen und uns auf den kommenden Mittwoch... http://fb.me/xumR57wo ",05:30 - 21. Oct. 2012,72,91
254116554252353536,"Am Sonntag wollen wir gegen Hannover 96 punkten, danach folgen 2 Spiele in der WM-Qualifikation. Tickets für das... http://fb.me/2aCaEh4jL ",00:11 - 5. Oct. 2012,64,93
253867130934657025,"Leider sollte es nicht sein mit 3 Punkten und meinem ersten Tor in der Champions League...//Unfortunately we... http://fb.me/1UzG3Lm0K ",07:40 - 4. Oct. 2012,65,96
253142794082873344,"angekommen in Manchester....//arrived in Manchester....Faith! http://fb.me/1VT2Ii4JY ",07:41 - 2. Oct. 2012,104,102
249207636283760640,"Ich habe 2 Fotos im Album „Meine neuen Schuhe“ auf Facebook gepostet http://fb.me/1UosYhGbD ",11:05 - 21. Sep. 2012,56,85
249160665032437760,"Auf dem Weg nach Hamburg//On The Way to HamburgFAITH http://fb.me/2h6lgJGBF ",07:58 - 21. Sep. 2012,62,93
248094165177602048,"Bereit machen für's 1.CL Spiel !!Gettin' ready for the 1.CL game !!Belief. http://fb.me/29nNzgJZj ",09:20 - 18. Sep. 2012,88,104
246924548946137088,"Fertig machen für Leverkusen :) Tacabro - Tacata !Getting ready for Leverkusen :) Tacabro - Tacata !Faith. http://fb.me/210bFfbSu ",03:52 - 15. Sep. 2012,58,96
245073760456167424,"Ich habe 5 Fotos im Album „Deutschland vs. Färöer“ auf Facebook gepostet http://fb.me/284boChpW ",01:18 - 10. Sep. 2012,56,76
244719141100068864,"Gestern mit den Jungs ( Marco Reus, André Schürrle, Marc-André ter Stegen) in Hannover was essen gewesen und den... http://fb.me/1pWJRPsOQ ",01:49 - 9. Sep. 2012,86,108
243688062146732032,"Hello!!! http://fb.me/27TT5DgNG ",05:32 - 6. Sep. 2012,57,81
243264501435219968,"Busfahrer!?! - Bin dann doch viel lieber auf dem Fußballplatz!//Busdriver!?! - I´d rather be on the football pitch! http://fb.me/KWsMVAWI ",01:29 - 5. Sep. 2012,58,89
242212821478305794,"1.000.000 Danke!//1.000.000 Thanks! http://fb.me/DtKblsYI ",03:50 - 2. Sep. 2012,70,99
241236873299759104,"Champions League Auslosung. Starke Gegner. Vorfreude :P//Champions League Draw. Tough Opponents. Looking... http://fb.me/1k54QRweG ",11:12 - 30. Aug. 2012,58,81
240030779705524224,"Danke für die vielen Glückwünsche. Es war wirklich ein tolles Erlebnis am Freitag. Es geht aber immer weiter und... http://fb.me/1g1038UEd ",03:19 - 27. Aug. 2012,41,78
240029250118369281,"Danke für die vielen Glückwünsche. Es war wirklich ein tolles Erlebnis am Samstag. Es geht aber immer weiter und... http://fb.me/23L6bqwre ",03:13 - 27. Aug. 2012,42,72
239138694429306880,"Ich habe 3 Fotos im Album „“ auf Facebook gepostet http://fb.me/1zRkVLX0L ",16:14 - 24. Aug. 2012,45,76
238709592337563649,"...noch 24 Stunden..dann gehts wieder los! Freue mich auf das erste Spiel und die Stimmung im Stadion zum... http://fb.me/1suPAzQSf ",11:49 - 23. Aug. 2012,63,80
238636628338421760,"auf dem Weg zum Abschlusstraining vor dem Bundesligastart...//on my way to the final training before the... http://fb.me/1ZmB6CVMf ",06:59 - 23. Aug. 2012,52,79
238291928960073729,"BVB Familientag am Sonntag. Danke für Eure Unterstützung.BVB Family Day on Sunday. Thanks for your support.... http://fb.me/1gWj6vxw1 ",08:09 - 22. Aug. 2012,58,71
238216096413540352,"Am Freitag ist das Auftaktspiel gegen Bremen. Freuen uns auf die neue Saison.On Friday, the opening match... http://fb.me/1FSXGWglp ",03:08 - 22. Aug. 2012,52,76
236774662917472256,"DFB Pokal 1.Runde gegen FC Oberneuland.Nur noch knapp 3 Stunden :)DFB Pokal 1st round against FC Oberneuland.... http://fb.me/1CJjpJffR ",03:40 - 18. Aug. 2012,52,75
236132548374327297,"Coole Tweets! @Bastiard1512, @whiisper_ und @HannahGo17 haben mich überzeugt und bekommen die M65 Jacken. Glückwunsch und checkt eure DM.",09:09 - 16. Aug. 2012,29,61
236067570619400193,"2/2 Die besten Forderungen retweete ich und suche mir anschließend meine 3 Lieblingstweets aus, deren Verfasser die Jacke bekommen.",04:51 - 16. Aug. 2012,62,66
236067366394535936,"1/2 Ich gebe 3 der veredelten M65 Jacken ab an denjenigen der mir und den Jungs von @nikefussball per tweet verrät warum er sie braucht.",04:50 - 16. Aug. 2012,57,69
235694835015749632,"Perfekte Bedingungen für ein tolles Fußballfest heute Abend. Vorfreude auf Messi!Perfect conditions for a... http://fb.me/1Qio7TgPC ",04:10 - 15. Aug. 2012,62,68
234931401739366401,"Gestern gab es eine bittere Niederlage im Supercup. Heute ist Anreise zur Nationalmannschaft in Frankfurt:)... http://fb.me/2dAQJMjMm ",01:36 - 13. Aug. 2012,52,66
234272685230796801,"Was macht ihr am Sonntag? Wie wäre es mit einer Runde kicken gehen, oder Waldlauf? Ich will eure Ergebnisse sehen! #findgreatness #teamnike",05:58 - 11. Aug. 2012,51,63
233847760867172352,"Beachvolleyball- Gold für Deutschland. Eine Riesenleistung von Bolt und Blake! Beach volleyball gold for... http://fb.me/ykbDczwr ",01:50 - 10. Aug. 2012,50,66
233600905474342912,"Wieder voll im Training und meinem Auge gehts wieder gut!Ich bin bereit für die kommenden Aufgaben!Back in... http://fb.me/254zYyqC8 ",09:29 - 9. Aug. 2012,56,76
232884227560062977,"Cooles Video von den Nike-Jungs, so etwas motiviert mich für Höchstleistungen in der neuen Saison!! #findgreatness http://youtu.be/_hEzW1WRFTg ",10:01 - 7. Aug. 2012,95,132
232514916223954944,"Überragende Athleten! Größten Respekt. Glaube an deine Träume.Outstanding athletes! Greatest respect. Believe... http://fb.me/1MT9t493h ",09:34 - 6. Aug. 2012,45,65
232146062113140736,"Hallo Leute,gleich ist das Finale gegen WerderBremen im LigaTotal Cup!Bei Olympia hat mich das Tennis-Finale... http://fb.me/1QRkF0ODZ ",09:08 - 5. Aug. 2012,52,67
230656593040142336,"Hi,die deutschen Medaillen kommen nach und nach! Glückwunsch an den Deutschland Achter und die anderen... http://fb.me/2jgnyHjDx ",06:29 - 1. Aug. 2012,56,64
230313335726415872,"Wieder zurück aus dem Trainingslager. Es war sehr intensiv, aber gut, ich fühle mich top und bin in guter... http://fb.me/1x8fBlekq ",07:45 - 31. Jul. 2012,51,73
227295608128565248,"Ein paar Eindrücke aus dem Urlaub!Gestern war die Anreise ins Trainingslager. Es geht wieder los!Prepare.",23:54 - 22. Jul. 2012,53,75
227295323746353152,"Ich habe 4 Fotos im Album „Urlaub 2012“ auf Facebook gepostet http://fb.me/21kJbsRVQ ",23:53 - 22. Jul. 2012,46,66
220477616019341312,"Heute Trainingsauftakt der Jungs beim BVB!Freut ihr Euch schon wieder auf die Saison?Grüße aus dem Urlaub.Mario",04:22 - 4. Jul. 2012,93,103
218064305315254272,"Halbzeit beim 1. Halbfinale...Morgen geht´s für uns um alles!Hier gibt es noch ein Trikot von mir zu gewinnen.... http://fb.me/H3eV5Yjq ",12:32 - 27. Jun. 2012,55,72
217970930129977344,"Ein paar Worte aus Warschau:http://www.mario-goetze.com/meine-news/beitrag/ueber-warschau-nach-kiew/ … http://fb.me/1QcTWhH09 ",06:21 - 27. Jun. 2012,61,68
217927662432296962,"Unterwegs nach Warschau...morgen Halbfinale, Daumen drücken! http://fb.me/1ZtZNMVK3 ",03:29 - 27. Jun. 2012,81,79
217899010944532480,"http://fb.me/1ar07rfDV ",01:35 - 27. Jun. 2012,42,56
217678043903295488,"Einige Minuten zu spielen war schon gut, ich freue mich schon auf Donnerstag und Sonntag. Mario #stayhungry http://fb.me/KN5eDeGK ",10:57 - 26. Jun. 2012,76,79
217234791739817984,"Skill. http://fb.me/16DnLZrXR ",05:36 - 25. Jun. 2012,78,81
216605196493656064,"Halbfinale ;-))Glückwunsch an Zinedine Zidane - eine Legende!",11:54 - 23. Jun. 2012,142,107
215820034193362944,"Mal wieder ein paar Worte von mir in meinem Blog!... http://fb.me/27JllWaWF ",07:54 - 21. Jun. 2012,58,65
213930970032775168,"...zum 3. Gruppenspiel!FAITH.... http://fb.me/1RYQ9UsaZ ",02:48 - 16. Jun. 2012,83,82
213618513754079232,"Hi Leute,heute schon wieder trainiert, jetzt gleich Massage.Viele Grüße von mir und Holger Badstuber! http://fb.me/1KtyPAPqG ",06:06 - 15. Jun. 2012,100,93
213290632310042626,"Die 800.000 Fans Marke geknackt...Danke für Eure Unterstützung.Weiter geht´s!",08:23 - 14. Jun. 2012,60,75
212889257935777792,"Nochmal ein paar Grüße ;-)von mir Marco Reus und André Schürrle - Die offizielle Fanpage http://fb.me/18zICrycH ",05:48 - 13. Jun. 2012,104,87
212848178096119808,"Grüße aus dem schwülen Charkiw...heute Abend geht es weiter!... http://fb.me/1tb3MlUGK ",03:05 - 13. Jun. 2012,64,72
211443750017314816,"Countdown! Ein Team...!Wir sind bereit und freuen uns auf eure Unterstützung...",06:04 - 9. Jun. 2012,153,100
211157731866976256,"Endlich geht es los, ich werde alles geben. Mario #makeitcount pic.twitter.com/6T4nTawo",11:08 - 8. Jun. 2012,148,326
210989093277024256,"Heute startet die EM! Für uns geht es dann morgen los! http://fb.me/22axW0sti ",23:58 - 7. Jun. 2012,69,74
210363301232787456,"Gruss aus Danzig!Anbei ein neuer Blog von mir...!Die Spannung steigt ;-)... http://fb.me/1qWaFQRSQ ",06:31 - 6. Jun. 2012,49,70
209345939515768832,"Geburtstagsessen mit der Familie...!Vielen Dank fü die vielen Glückwünsche!!!",11:08 - 3. Jun. 2012,69,75
209345788994781184,"Ich habe 2 Fotos im Album „Geburtstagsessen“ auf Facebook gepostet http://fb.me/1ZXS27IKx ",11:08 - 3. Jun. 2012,40,55
208511471943024640,"Den #Mercurial spiele ich natürlich am Fuß, kombiniert mit Sonic jetzt aber auch am Computer ;-) http://www.youtube.com/nikefootball  pic.twitter.com/X8Rlq19d",03:53 - 1. Jun. 2012,142,319
208247964798431234,"So gleich das letzte Spiel vor der EM!Alles Gute zum Geburtstag Marco Reus ;-) - Hau rein !!!",10:25 - 31. May. 2012,99,93
207746261707796480,"Letzte Trainingseinheit in Südfrankreich....Strength. http://fb.me/1qynCqwSx ",01:12 - 30. May. 2012,42,57
207469283469557761,"...mal wieder ein paar Worte an Euch in meinem neuen Blog!... http://fb.me/237Qtx0J6 ",06:51 - 29. May. 2012,40,54
205948123632250880,"Hall Leute,das Training läuft gut und ich bin voller Zuversicht!Wer uns noch mal live  sehen möchte bevor es... http://fb.me/14ayHFsMa ",02:07 - 25. May. 2012,32,51
205304994776363011,"kein Regen mehr...heute scheint die Sonne im Trainingslager! http://fb.me/1FA8glJyu ",07:31 - 23. May. 2012,32,54
205221703834542081,"Cooler Spot! Der Pulsschlag steigt...ich hoffe auch bei Euch! http://fb.me/15KRG4OO1 ",02:00 - 23. May. 2012,47,58
204952936139325440,"Mal wieder gibt´s nen neuen Blog auf meiner Website...Hier entlang:... http://fb.me/1wXfzgqmb ",08:12 - 22. May. 2012,38,50
204585944840544256,"Ich bin bereit für den Sommer, die Vorbereitung läuft gut. My Time is Now. #makeitcount",07:54 - 21. May. 2012,64,70
203549984631701505,"Glückwunsch an Marcel Stenzel, der heute beim #TheChance #Finale in #München gewonnen hat! Gruß aus Frankreich, Mario pic.twitter.com/LlyKb7zg",11:17 - 18. May. 2012,106,310
203489565091180545,"Immer nach vorne schauen. MY TIME IS NOW. #makeitcounthttp://www.youtube.com/watch?v=QMv8g8CO4cQ …",07:17 - 18. May. 2012,89,95
202391458773352448,"Hungry German Youth! Abflug:) pic.twitter.com/K7rpQW43",06:34 - 15. May. 2012,477,825
202298215360503808,"Um 11 Uhr gehts zur Nationalmannschaft nach Sardinien.Mit 2 Titeln im Gepäck freue ich mich jetzt total auf die EM....",00:23 - 15. May. 2012,45,62
201989241213947904,"Was für ein Wochenende;-) Ab jetzt richtet sich der Fokus ganz klar auf die bevorstehenden Spiele in Polen/Ukraine. #makeitcount",03:56 - 14. May. 2012,43,65
201669922303115264,";-)) http://fb.me/1qmzWskdc ",06:47 - 13. May. 2012,29,56
200905916726517760,"Angekommen! http://fb.me/1BhzGTas2 ",04:11 - 11. May. 2012,34,51
200876239190376448,"Auf dem Weg nach Berlin ;-)))http://www.youtube.com/watch?v=Zx2WiXyHa84&feature=youtu.be … http://fb.me/1j5caQJvj ",02:13 - 11. May. 2012,100,122
200475753874337792,"Der Countdown läuft für das Pokalfinale in Berlin. Seid ihr auch dabei?Danach geht es zur Nationalmannschaft.... http://fb.me/LV96RKVD ",23:41 - 9. May. 2012,29,52
199518030751997952,"Dabei ;-) http://fb.me/LF0zG3mn ",08:16 - 7. May. 2012,35,53
196997656822824961,"Heute war ich in Frankfurt und habe mit meinem Nationalmannschaftskollegen Benedikt Höwedes den Schauspieler... http://fb.me/1omT30aoN ",09:21 - 30. Apr. 2012,29,52
196997078201810944,"Ich habe 4 Fotos im Album „Schlussmacher Filmset“ auf Facebook gepostet http://fb.me/25cGzbtKe ",09:18 - 30. Apr. 2012,30,49
196683466065199107,"Bei traumhaftem Wetter mehr als 70 Minuten auf dem Rasen zu stehen, ist ein unglaublich gutes Gefühl.... http://fb.me/1XPPTPxRm ",12:32 - 29. Apr. 2012,30,60
194853044293341185,"http://fb.me/1WfKOVW1b ",11:19 - 24. Apr. 2012,24,46
194782582238490624,"...mal wieder ein kleiner Blogbeitrag zu den letzten turbulenten Tagen ;-)) http://fb.me/1AgWe4lCk ",06:39 - 24. Apr. 2012,22,50
194445477956173826,"Ich habe 9 Fotos im Album „“ auf Facebook gepostet http://fb.me/RfaE5yNM ",08:19 - 23. Apr. 2012,27,52
194042260554391553,"Der 2. Meistertitel und endlich wieder zurück auf dem Platz. Es war eine lange und harte Zeit in der ich nicht... http://fb.me/1AL7GoS8O ",05:37 - 22. Apr. 2012,36,64
193411781564170242,"...morgen geht es wieder los, ich freu mich auf das Spiel...habe vor dem Spiel seit langem mal wieder nen neen... http://fb.me/1q7fJ7uqb ",11:52 - 20. Apr. 2012,27,53
191897385746702338,"Hallo Leute,beim Derby hat es noch nicht geklappt mit meinem Comeback auf dem Rasen, aber es war super, wieder... http://fb.me/1KDT30DZh ",07:34 - 16. Apr. 2012,26,50
191136910255726592,";-)) endlich wieder dabei...!Super Gefühl und dann direkt das Derby...!Auf gehts!",05:12 - 14. Apr. 2012,73,69
187441181251223552,"Gestern 2-mal mit der Mannschaft trainiert. Heute geht es weiter! Bin guter Dinge.Gruß Mario... http://fb.me/1M6UGahj8 ",00:27 - 4. Apr. 2012,38,55
186058069627768832,"Cooles Video ;-)Mario http://fb.me/1iiRxSP2l ",04:51 - 31. Mar. 2012,38,53
184648804606287872,"Hallo Leute,eine frohe Botschaft ;-)Bis Bald im StadionMariohttp://www.bvb.de/?%87%ECZ%1B%E7%F4%9C%5Eh%EF%82%98 … http://fb.me/1bmWl0B33 ",07:31 - 27. Mar. 2012,63,70
184303806929059840,"Wieder am Start... ;-))) http://fb.me/XP4KKdry ",08:40 - 26. Mar. 2012,43,58
182886327677763584,"Erste Einheit auf dem Platz. Endlich wieder einen Ball am Fuß:) http://fb.me/xjECzosA ",10:47 - 22. Mar. 2012,48,53
182780065413730304,"Endlich ist der neue @nikefussball #Mercurial angekommen, ich kann gar nicht abwarten damit wieder voll fit zu spielen. pic.twitter.com/KqoNuE2F",03:45 - 22. Mar. 2012,428,840
182224854722940929,"Sehr wichtiges Tor! Finaleinzug:)",14:59 - 20. Mar. 2012,59,59
181735887510581248,"1:0 Gewonnen! Top! Jetzt Daumen drücken für das Pokal-Halbfinale. Was ist Euer Tipp? Ich mache jetzt eine Laufeinheit...!",06:36 - 19. Mar. 2012,31,52
180972958066544640,"Es gibt heute noch ein Geburtstagskind im BVB Team. Alles Gute Shinji Kagawa!!Happy Birthday...!",04:04 - 17. Mar. 2012,66,78
180929141196070912,"Hi Leute,heute hat Felipe A. Santana Geburtstag. Alles Gute mein Freund!Drücke die Daumen für das Spiel heute... http://fb.me/1H20POhKD ",01:10 - 17. Mar. 2012,27,49
180928676496556032,"Hi Leute, heute hat Felipe A. Santana Geburtstag. Alles Gute Felipe und viel Erfolg hete im Spiel gegen Bremen.... http://fb.me/1MpbctQCd ",01:08 - 17. Mar. 2012,21,47
179494944141099010,"...ich vermisse es....!!! http://fb.me/1cfHKDFnY ",02:11 - 13. Mar. 2012,36,57
179152694144020480,"Hi Leute, während ich fleißig in der Reha bin, habe ich ein cooles Video für euch. Hier könnt ihr sehen, was mir... http://fb.me/1scJq36lt ",03:31 - 12. Mar. 2012,28,47
177392950416908290,"Vorstellung der neuen A-Klasse in Genf! http://fb.me/1zuZg5uFH ",05:59 - 7. Mar. 2012,28,47
176330877297631232,"Viele Grüsse aus der Reha! http://fb.me/1Pm6hqUOo ",07:38 - 4. Mar. 2012,45,53
174420712327610368,"Hi Leute, ihr habt es ja sicherlich schon mitbekommen, dass ich wieder im Lande bin. Die Entzündung ist... http://fb.me/1Efc2vtlD ",01:08 - 28. Feb. 2012,27,49
169543625431191552,"Hallo Leute,war beim Spiel in Leverkusen mit meinem Berater. War ein cooles Spiel und die Jungs mal live zu... http://fb.me/16PBJOJMb ",14:08 - 14. Feb. 2012,30,50
166953930167824385,"Hey Leute,verfolge das Spiel der Jungs heute Abend.Drücke die Daumen, wir wollen ja schließlich nach Berlin....!!Bis BaldMario",10:38 - 7. Feb. 2012,41,58
162941893536264192,"....heute in köln bei meiner agentur gewesen. Fühle mich dort wie zu Hause!Morgen bin ich im Stadion und drück... http://fb.me/12p5F0WoE ",08:55 - 27. Jan. 2012,28,55
162209734101975040,"Bin heute zum Revier-Fußballer 2011 gewählt worden! Vielen Dank...Das motiviert umso mehr...bald wieder auf dem... http://fb.me/1cJLvR4nf ",08:26 - 25. Jan. 2012,33,55
161901813547794434,"http://www.bvb.de/?k%E5%84%ECZ%1B%E7%F4%9C_c%EE%80%9C …Hi,echt bitter die Diagnose!Bin traurig, aber ich werde... http://fb.me/1H5Iw92Ll ",12:02 - 24. Jan. 2012,30,53
161770067888054272,"Muss mich noch mal zu Wort melden...Glückwunsch ans Team zum tollen 5:1 Erfolg! Ich hoffe, dass ich bald wieder mitmischen kann....",03:19 - 24. Jan. 2012,30,52
160015008284160000,"Hi Leute, die Rückrunde beginnt für uns am Sonntag. Derzeit bin ich noch angeschlagen und ich kann noch nicht... http://fb.me/13BG1dhIs ",07:05 - 19. Jan. 2012,29,50
156746426469199872,"...am entspannen im Hotelzimmer, bevor es zur nächsten Trainingseinheit geht...",06:37 - 10. Jan. 2012,29,58
155311011828736000,"Mein aktueller Blog ist online: http://www.mario-goetze.com/meine-news/beitrag/euch-allen-nur-das-beste-fuer-2012/ …",07:33 - 6. Jan. 2012,22,54
155271928351948800,"Viele Grüsse aus dem Trainingslager! pic.twitter.com/ZECKyVwr",04:58 - 6. Jan. 2012,75,312
155218112709533696,"Hi Leute,sorry, dass es so lange gedauert hat mit der Auslosung der Gewinner meines... http://fb.me/1k2QOA0P3 ",01:24 - 6. Jan. 2012,20,48
153861746996678658,"Eure coolsten Pläne für 2012 habe ich retweetet! http://www.youtube.com/watch?v=SuoHPiv2--s … #makeitcount http://gonike.me/MakeItCount ",07:34 - 2. Jan. 2012,47,91
153860490303512576,"Gute Einstellung @AnniB_86. Da haben wir beide 2012 vielvor, gefällt mir! #makeitcount http://gonike.me/MakeItCount ",07:29 - 2. Jan. 2012,18,45
153857962736222208,"Guter Plan @MariePlatten! Bleib mit vollem Engagement dabeiund Du schaffst das! #makeitcount http://gonike.me/MakeItCount ",07:19 - 2. Jan. 2012,17,47
153857332965670912,"@Gothdad hat wie ich ebenfalls große Ziele für 2012!#makeitcount http://gonike.me/MakeItCount ",07:17 - 2. Jan. 2012,11,42
153856878424768512,"Schön so etwas zu lesen @BeyzaG_BvB, das motiviert! Alles Gutefür 2012! #makeitcount http://gonike.me/MakeItCount ",07:15 - 2. Jan. 2012,17,48
153488459191959553,"Frohes Neues!Gestern habe ich meine 2012-Ziele geäußert, was sind deine?#makeitcount http://gonike.me/MakeItCoun  http://twitpic.com/81s82h ",06:51 - 1. Jan. 2012,61,191
153098347882876930,"2012 wird unser Jahr! Was hast Du vor? http://www.youtube.com/watch?v=TCWv84NuFaU#makeitcount … #makeitcounthttp://gonike.me/makeitcount ",05:01 - 31. Dec. 2011,68,131
153036102238863360,"2012: fit werden, zurück in die Königsklasse und ab nach Polen/Ukraine. #makeitcount http://gonike.me/makeitcount  http://twitpic.com/813kph ",00:53 - 31. Dec. 2011,165,391
150164290660335616,"Hi,freue mich total auf Heiligabend und dann geht’s in den Urlaub. Der letzte Blog 2011 ist online und heute und... http://fb.me/B6xOWLt1 ",02:42 - 23. Dec. 2011,23,52
149474327320997890,"Ich hoffe ihr hört die richtige Weihnachtsmusik ;-)Mario http://ow.ly/i/o122 ",05:00 - 21. Dec. 2011,31,61
149056414759919618,"Gleich Behandlung und heute Abend steigt das Pokalspiel gegen Düsseldorf. Ich drücke die Daumen, leider kann ich nicht mitspielen...",01:19 - 20. Dec. 2011,24,51
147256579417313280,"Hi,am Samstag habe ich ja die Ehrung zum Golden Boy entgegen nehmen dürfen, aber leider konnte ich aufgrund... http://fb.me/1b3PNIiUz ",02:07 - 15. Dec. 2011,27,52
145166139981443072,"Noch ein Test!!!",07:41 - 9. Dec. 2011,46,59
145147421607993344,"Test Test Test Twitter!!!",06:26 - 9. Dec. 2011,125,109
145134737168674816,"Hallo,nach dem Ausscheiden in der CL war ich ziemlich down, aber jetzt ist die Vorbereitung auf das Heimspiel am... http://fb.me/1uNdunQfL ",05:36 - 9. Dec. 2011,25,50
144395574425292802,"Hi Leute,schade, es sollte nicht sein gestern! Wir haben so gut angefangen, aber leider hat es nicht geklappt. Den Kopf stecke ich aber...",04:39 - 7. Dec. 2011,30,52
97985143146422273,"Heute frei und dann geht die Vorbereitung auf den Bundesligaauftakt am Freitag gegen den HSV los!",04:00 - 1. Aug. 2011,26,55
96954590221709312,"Abfahrt nach Sandhausen - Auf meiner Facebook Seite gibt es Bilder!http://www.facebook.com/MarioGoetze.Official …",07:45 - 29. Jul. 2011,23,53
96899543349723137,"Hallo Leute,das ist meine offizielle Twitter Seite, die von mir persönlich und von meinem Management gepflegt wird. Euer Mario",04:07 - 29. Jul. 2011,94,107
